variant,bytes,iterations,key,calls,seconds,pct_time_sum,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
baseline,5000000,10000,pread64,2,3.7e-05,1.0,0.0002,0.0037,18.5,4e-07,7.4e-06
baseline,5000000,10000,prlimit64,1,1.6e-05,0.43,0.0001,0.0016,16.0,2e-07,3.2e-06
baseline,5000000,10000,read,4,7.4e-05,1.99,0.0004,0.0074,18.5,8e-07,1.48e-05
baseline,5000000,10000,rseq,1,6.1e-05,1.64,0.0001,0.0061,61.0,2e-07,1.22e-05
baseline,5000000,10000,rt_sigaction,1,1.5e-05,0.4,0.0001,0.0015,15.0,2e-07,3e-06
baseline,5000000,10000,rt_sigprocmask,3,0.0001,2.69,0.0003,0.01,33.333333333333336,6e-07,2e-05
baseline,5000000,10000,set_robust_list,1,1.2e-05,0.32,0.0001,0.0012,12.0,2e-07,2.4e-06
baseline,5000000,10000,set_tid_address,1,1.3e-05,0.35,0.0001,0.0013,13.0,2e-07,2.6e-06
baseline,5000000,10000,write,1,7e-06,0.19,0.0001,0.0007,7.0,2e-07,1.4e-06
baseline,5000000,50000,brk,3,3e-05,0.14,6e-05,0.0006,10.0,6e-07,6e-06
baseline,5000000,50000,clone3,1,3.2e-05,0.15,2e-05,0.00064,32.0,2e-07,6.4e-06
baseline,5000000,50000,close,5,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
baseline,5000000,50000,execve,1,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
baseline,5000000,50000,faccessat,1,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
baseline,5000000,50000,fstat,6,0.000143,0.66,0.00012,0.00286,23.833333333333332,1.2e-06,2.86e-05
baseline,5000000,50000,futex,4,0.000309,1.44,8e-05,0.00618,77.25,8e-07,6.18e-05
baseline,5000000,50000,getrandom,1,1.4e-05,0.07,2e-05,0.00028,14.0,2e-07,2.8e-06
baseline,5000000,50000,ioctl,1,4.4e-05,0.2,2e-05,0.00088,44.0,2e-07,8.8e-06
baseline,5000000,50000,madvise,1,3.3e-05,0.15,2e-05,0.00066,33.0,2e-07,6.6e-06
baseline,5000000,50000,mmap,22,0.000235,1.09,0.00044,0.0047,10.681818181818182,4.4e-06,4.7e-05
baseline,5000000,50000,mprotect,10,0.000165,0.77,0.0002,0.0033,16.5,2e-06,3.3e-05
baseline,5000000,50000,munmap,10,0.020362,94.61,0.0002,0.40724,2036.2,2e-06,0.0040724
baseline,5000000,50000,openat,5,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
baseline,5000000,50000,pread64,2,0.0,0.0,4e-05,0.0,0.0,4e-07,0.0
baseline,5000000,50000,prlimit64,1,1.3e-05,0.06,2e-05,0.00026,13.0,2e-07,2.6e-06
baseline,5000000,50000,read,4,0.0,0.0,8e-05,0.0,0.0,8e-07,0.0
baseline,5000000,50000,rseq,1,4.7e-05,0.22,2e-05,0.00094,47.0,2e-07,9.4e-06
baseline,5000000,50000,rt_sigaction,1,1.3e-05,0.06,2e-05,0.00026,13.0,2e-07,2.6e-06
baseline,5000000,50000,rt_sigprocmask,3,3.9e-05,0.18,6e-05,0.00078,13.0,6e-07,7.8e-06
baseline,5000000,50000,set_robust_list,1,4.2e-05,0.2,2e-05,0.00084,42.0,2e-07,8.4e-06
baseline,5000000,50000,set_tid_address,1,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
baseline,5000000,50000,write,1,0.0,0.0,2e-05,0.0,0.0,2e-07,0.0
baseline,5000000,100000,brk,3,7.1e-05,0.43,3e-05,0.00071,23.666666666666668,6e-07,1.42e-05
baseline,5000000,100000,clone3,1,0.000238,1.44,1e-05,0.00238,238.0,2e-07,4.76e-05
baseline,5000000,100000,close,5,0.000298,1.8,5e-05,0.00298,59.6,1e-06,5.96e-05
baseline,5000000,100000,execve,1,0.000424,2.56,1e-05,0.00424,424.0,2e-07,8.48e-05
baseline,5000000,100000,faccessat,1,1.3e-05,0.08,1e-05,0.00013,13.0,2e-07,2.6e-06
baseline,5000000,100000,fstat,6,0.000496,2.99,6e-05,0.00496,82.66666666666667,1.2e-06,9.92e-05
baseline,5000000,100000,futex,3,0.000568,3.43,3e-05,0.00568,189.33333333333334,6e-07,0.0001136
baseline,5000000,100000,getrandom,1,2e-05,0.12,1e-05,0.0002,20.0,2e-07,4e-06
baseline,5000000,100000,ioctl,1,0.000175,1.06,1e-05,0.00175,175.0,2e-07,3.5e-05
baseline,5000000,100000,madvise,1,2.6e-05,0.16,1e-05,0.00026,26.0,2e-07,5.2e-06
baseline,5000000,100000,mmap,22,0.000968,5.84,0.00022,0.00968,44.0,4.4e-06,0.0001936
baseline,5000000,100000,mprotect,10,0.000259,1.56,0.0001,0.00259,25.9,2e-06,5.18e-05
baseline,5000000,100000,munmap,10,0.012311,74.32,0.0001,0.12311,1231.1,2e-06,0.0024622
baseline,5000000,100000,openat,5,0.000241,1.45,5e-05,0.00241,48.2,1e-06,4.82e-05
baseline,5000000,100000,pread64,2,6.3e-05,0.38,2e-05,0.00063,31.5,4e-07,1.26e-05
baseline,5000000,100000,prlimit64,1,4.1e-05,0.25,1e-05,0.00041,41.0,2e-07,8.2e-06
baseline,5000000,100000,read,4,0.000238,1.44,4e-05,0.00238,59.5,8e-07,4.76e-05
baseline,5000000,100000,rseq,1,9e-06,0.05,1e-05,9e-05,9.0,2e-07,1.8e-06
baseline,5000000,100000,rt_sigaction,1,1.3e-05,0.08,1e-05,0.00013,13.0,2e-07,2.6e-06
baseline,5000000,100000,rt_sigprocmask,3,3.9e-05,0.24,3e-05,0.00039,13.0,6e-07,7.8e-06
baseline,5000000,100000,set_robust_list,1,1.2e-05,0.07,1e-05,0.00012,12.0,2e-07,2.4e-06
baseline,5000000,100000,set_tid_address,1,1.3e-05,0.08,1e-05,0.00013,13.0,2e-07,2.6e-06
baseline,5000000,100000,write,1,2.8e-05,0.17,1e-05,0.00028,28.0,2e-07,5.6e-06
baseline,10000000,100,brk,3,0.0,0.0,0.03,0.0,0.0,3e-07,0.0
baseline,10000000,100,clone3,1,9.3e-05,3.02,0.01,0.93,93.0,1e-07,9.3e-06
baseline,10000000,100,close,5,8e-05,2.6,0.05,0.8,16.0,5e-07,8e-06
baseline,10000000,100,execve,1,0.0,0.0,0.01,0.0,0.0,1e-07,0.0
baseline,10000000,100,faccessat,1,0.0,0.0,0.01,0.0,0.0,1e-07,0.0
baseline,10000000,100,fstat,6,0.000117,3.8,0.06,1.17,19.5,6e-07,1.17e-05
baseline,10000000,100,futex,3,0.000421,13.69,0.03,4.21,140.33333333333334,3e-07,4.21e-05
baseline,10000000,100,getrandom,1,7e-06,0.23,0.01,0.07,7.0,1e-07,7e-07
baseline,10000000,100,ioctl,1,3.2e-05,1.04,0.01,0.32,32.0,1e-07,3.2e-06
baseline,10000000,100,madvise,1,0.0,0.0,0.01,0.0,0.0,1e-07,0.0
baseline,10000000,100,mmap,22,0.000605,19.67,0.22,6.05,27.5,2.2e-06,6.05e-05
baseline,10000000,100,mprotect,10,0.000233,7.58,0.1,2.33,23.3,1e-06,2.33e-05
baseline,10000000,100,munmap,10,0.001063,34.57,0.1,10.63,106.3,1e-06,0.0001063
baseline,10000000,100,openat,5,0.000182,5.92,0.05,1.82,36.4,5e-07,1.82e-05
baseline,10000000,100,pread64,2,3.5e-05,1.14,0.02,0.35,17.5,2e-07,3.5e-06
baseline,10000000,100,prlimit64,1,1.2e-05,0.39,0.01,0.12,12.0,1e-07,1.2e-06
baseline,10000000,100,read,4,9.7e-05,3.15,0.04,0.97,24.25,4e-07,9.7e-06
baseline,10000000,100,rseq,1,2.6e-05,0.85,0.01,0.26,26.0,1e-07,2.6e-06
baseline,10000000,100,rt_sigaction,1,0.0,0.0,0.01,0.0,0.0,1e-07,0.0
baseline,10000000,100,rt_sigprocmask,3,9e-06,0.29,0.03,0.09,3.0,3e-07,9e-07
baseline,10000000,100,set_robust_list,1,3.1e-05,1.01,0.01,0.31,31.0,1e-07,3.1e-06
baseline,10000000,100,set_tid_address,1,1.6e-05,0.52,0.01,0.16,16.0,1e-07,1.6e-06
baseline,10000000,100,write,1,1.6e-05,0.52,0.01,0.16,16.0,1e-07,1.6e-06
baseline,10000000,5000,brk,3,3.2e-05,1.15,0.0006,0.0064,10.666666666666666,3e-07,3.2e-06
baseline,10000000,5000,clone3,1,0.000136,4.89,0.0002,0.0272,136.0,1e-07,1.36e-05
baseline,10000000,5000,close,5,7.5e-05,2.7,0.001,0.015,15.0,5e-07,7.5e-06
baseline,10000000,5000,execve,1,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
baseline,10000000,5000,faccessat,1,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
baseline,10000000,5000,fstat,6,0.000213,7.66,0.0012,0.0426,35.5,6e-07,2.13e-05
baseline,10000000,5000,futex,4,0.000245,8.81,0.0008,0.049,61.25,4e-07,2.45e-05
baseline,10000000,5000,getrandom,1,7e-06,0.25,0.0002,0.0014,7.0,1e-07,7e-07
baseline,10000000,5000,ioctl,1,9e-06,0.32,0.0002,0.0018,9.0,1e-07,9e-07
baseline,10000000,5000,madvise,1,1.2e-05,0.43,0.0002,0.0024,12.0,1e-07,1.2e-06
baseline,10000000,5000,mmap,22,0.000472,16.97,0.0044,0.0944,21.454545454545453,2.2e-06,4.72e-05
baseline,10000000,5000,mprotect,10,0.000292,10.5,0.002,0.0584,29.2,1e-06,2.92e-05
baseline,10000000,5000,munmap,10,0.000935,33.61,0.002,0.187,93.5,1e-06,9.35e-05
baseline,10000000,5000,openat,5,5.6e-05,2.01,0.001,0.0112,11.2,5e-07,5.6e-06
baseline,10000000,5000,pread64,2,3.8e-05,1.37,0.0004,0.0076,19.0,2e-07,3.8e-06
baseline,10000000,5000,prlimit64,1,9e-06,0.32,0.0002,0.0018,9.0,1e-07,9e-07
baseline,10000000,5000,read,4,9.7e-05,3.49,0.0008,0.0194,24.25,4e-07,9.7e-06
baseline,10000000,5000,rseq,1,1.7e-05,0.61,0.0002,0.0034,17.0,1e-07,1.7e-06
baseline,10000000,5000,rt_sigaction,1,1.6e-05,0.58,0.0002,0.0032,16.0,1e-07,1.6e-06
baseline,10000000,5000,rt_sigprocmask,3,6.7e-05,2.41,0.0006,0.0134,22.333333333333332,3e-07,6.7e-06
baseline,10000000,5000,set_robust_list,1,1.1e-05,0.4,0.0002,0.0022,11.0,1e-07,1.1e-06
baseline,10000000,5000,set_tid_address,1,3e-05,1.08,0.0002,0.006,30.0,1e-07,3e-06
baseline,10000000,5000,write,1,1.3e-05,0.47,0.0002,0.0026,13.0,1e-07,1.3e-06
baseline,10000000,10000,brk,3,7.8e-05,0.43,0.0003,0.0078,26.0,3e-07,7.8e-06
baseline,10000000,10000,clone3,1,9.3e-05,0.52,0.0001,0.0093,93.0,1e-07,9.3e-06
baseline,10000000,10000,close,5,0.000113,0.63,0.0005,0.0113,22.6,5e-07,1.13e-05
baseline,10000000,10000,execve,1,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
baseline,10000000,10000,faccessat,1,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
baseline,10000000,10000,fstat,6,0.000233,1.29,0.0006,0.0233,38.833333333333336,6e-07,2.33e-05
baseline,10000000,10000,futex,4,0.000222,1.23,0.0004,0.0222,55.5,4e-07,2.22e-05
baseline,10000000,10000,getrandom,1,1.8e-05,0.1,0.0001,0.0018,18.0,1e-07,1.8e-06
baseline,10000000,10000,ioctl,1,2.9e-05,0.16,0.0001,0.0029,29.0,1e-07,2.9e-06
baseline,10000000,10000,madvise,1,4e-05,0.22,0.0001,0.004,40.0,1e-07,4e-06
baseline,10000000,10000,mmap,22,0.000731,4.06,0.0022,0.0731,33.22727272727273,2.2e-06,7.31e-05
baseline,10000000,10000,mprotect,10,0.00046,2.55,0.001,0.046,46.0,1e-06,4.6e-05
baseline,10000000,10000,munmap,9,0.015539,86.29,0.0009,1.5539,1726.5555555555557,9e-07,0.0015539
baseline,10000000,10000,openat,5,8e-05,0.44,0.0005,0.008,16.0,5e-07,8e-06
baseline,10000000,10000,pread64,2,3.8e-05,0.21,0.0002,0.0038,19.0,2e-07,3.8e-06
baseline,10000000,10000,prlimit64,1,1.9e-05,0.11,0.0001,0.0019,19.0,1e-07,1.9e-06
baseline,10000000,10000,read,4,0.000122,0.68,0.0004,0.0122,30.5,4e-07,1.22e-05
baseline,10000000,10000,rseq,1,2.3e-05,0.13,0.0001,0.0023,23.0,1e-07,2.3e-06
baseline,10000000,10000,rt_sigaction,1,2.2e-05,0.12,0.0001,0.0022,22.0,1e-07,2.2e-06
baseline,10000000,10000,rt_sigprocmask,3,6.9e-05,0.38,0.0003,0.0069,23.0,3e-07,6.9e-06
baseline,10000000,10000,set_robust_list,1,4.9e-05,0.27,0.0001,0.0049,49.0,1e-07,4.9e-06
baseline,10000000,10000,set_tid_address,1,1.2e-05,0.07,0.0001,0.0012,12.0,1e-07,1.2e-06
baseline,10000000,10000,write,1,1.8e-05,0.1,0.0001,0.0018,18.0,1e-07,1.8e-06
baseline,10000000,50000,brk,3,0.0,0.0,6e-05,0.0,0.0,3e-07,0.0
baseline,10000000,50000,clone3,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,close,5,0.000138,1.67,0.0001,0.00276,27.6,5e-07,1.38e-05
baseline,10000000,50000,execve,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,faccessat,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,fstat,6,0.00027,3.28,0.00012,0.0054,45.0,6e-07,2.7e-05
baseline,10000000,50000,futex,4,0.000147,1.78,8e-05,0.00294,36.75,4e-07,1.47e-05
baseline,10000000,50000,getrandom,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,ioctl,1,3.4e-05,0.41,2e-05,0.00068,34.0,1e-07,3.4e-06
baseline,10000000,50000,madvise,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,mmap,22,0.000644,7.81,0.00044,0.01288,29.272727272727273,2.2e-06,6.44e-05
baseline,10000000,50000,mprotect,10,0.000217,2.63,0.0002,0.00434,21.7,1e-06,2.17e-05
baseline,10000000,50000,munmap,10,0.006471,78.49,0.0002,0.12942,647.1,1e-06,0.0006471
baseline,10000000,50000,openat,5,0.000124,1.5,0.0001,0.00248,24.8,5e-07,1.24e-05
baseline,10000000,50000,pread64,2,3.1e-05,0.38,4e-05,0.00062,15.5,2e-07,3.1e-06
baseline,10000000,50000,prlimit64,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,read,4,0.000107,1.3,8e-05,0.00214,26.75,4e-07,1.07e-05
baseline,10000000,50000,rseq,1,1.2e-05,0.15,2e-05,0.00024,12.0,1e-07,1.2e-06
baseline,10000000,50000,rt_sigaction,1,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
baseline,10000000,50000,rt_sigprocmask,3,0.0,0.0,6e-05,0.0,0.0,3e-07,0.0
baseline,10000000,50000,set_robust_list,1,1.6e-05,0.19,2e-05,0.00032,16.0,1e-07,1.6e-06
baseline,10000000,50000,set_tid_address,1,2.3e-05,0.28,2e-05,0.00046,23.0,1e-07,2.3e-06
baseline,10000000,50000,write,1,1e-05,0.12,2e-05,0.0002,10.0,1e-07,1e-06
baseline,10000000,100000,brk,3,5.1e-05,0.37,3e-05,0.00051,17.0,3e-07,5.1e-06
baseline,10000000,100000,clone3,1,7.8e-05,0.57,1e-05,0.00078,78.0,1e-07,7.8e-06
baseline,10000000,100000,close,5,0.000106,0.77,5e-05,0.00106,21.2,5e-07,1.06e-05
baseline,10000000,100000,execve,1,0.000404,2.95,1e-05,0.00404,404.0,1e-07,4.04e-05
baseline,10000000,100000,faccessat,1,3.3e-05,0.24,1e-05,0.00033,33.0,1e-07,3.3e-06
baseline,10000000,100000,fstat,6,0.000576,4.2,6e-05,0.00576,96.0,6e-07,5.76e-05
baseline,10000000,100000,futex,4,0.000382,2.79,4e-05,0.00382,95.5,4e-07,3.82e-05
baseline,10000000,100000,getrandom,1,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
baseline,10000000,100000,ioctl,1,9.9e-05,0.72,1e-05,0.00099,99.0,1e-07,9.9e-06
baseline,10000000,100000,madvise,1,1.5e-05,0.11,1e-05,0.00015,15.0,1e-07,1.5e-06
baseline,10000000,100000,mmap,22,0.000967,7.06,0.00022,0.00967,43.95454545454545,2.2e-06,9.67e-05
baseline,10000000,100000,mprotect,10,0.000382,2.79,0.0001,0.00382,38.2,1e-06,3.82e-05
baseline,10000000,100000,munmap,10,0.009992,72.9,0.0001,0.09992,999.2,1e-06,0.0009992
baseline,10000000,100000,openat,5,0.000239,1.74,5e-05,0.00239,47.8,5e-07,2.39e-05
baseline,10000000,100000,pread64,2,4.1e-05,0.3,2e-05,0.00041,20.5,2e-07,4.1e-06
baseline,10000000,100000,prlimit64,1,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
baseline,10000000,100000,read,4,0.000203,1.48,4e-05,0.00203,50.75,4e-07,2.03e-05
baseline,10000000,100000,rseq,1,1.1e-05,0.08,1e-05,0.00011,11.0,1e-07,1.1e-06
baseline,10000000,100000,rt_sigaction,1,0.0,0.0,1e-05,0.0,0.0,1e-07,0.0
baseline,10000000,100000,rt_sigprocmask,3,9.1e-05,0.66,3e-05,0.00091,30.333333333333332,3e-07,9.1e-06
baseline,10000000,100000,set_robust_list,1,1.4e-05,0.1,1e-05,0.00014,14.0,1e-07,1.4e-06
baseline,10000000,100000,set_tid_address,1,1.1e-05,0.08,1e-05,0.00011,11.0,1e-07,1.1e-06
baseline,10000000,100000,write,1,1.1e-05,0.08,1e-05,0.00011,11.0,1e-07,1.1e-06
kernels,1000000,100,brk,3,2.7e-05,0.65,0.03,0.27,9.0,3e-06,2.7e-05
kernels,1000000,100,clone3,1,4e-05,0.96,0.01,0.4,40.0,1e-06,4e-05
kernels,1000000,100,close,13,0.000318,7.6,0.13,3.18,24.46153846153846,1.3e-05,0.000318
kernels,1000000,100,execve,1,0.0,0.0,0.01,0.0,0.0,1e-06,0.0
kernels,1000000,100,faccessat,1,0.0,0.0,0.01,0.0,0.0,1e-06,0.0
kernels,1000000,100,fstat,14,0.000205,4.9,0.14,2.05,14.642857142857142,1.4e-05,0.000205
kernels,1000000,100,futex,10,0.000709,16.95,0.1,7.09,70.9,1e-05,0.000709
kernels,1000000,100,getrandom,1,1.2e-05,0.29,0.01,0.12,12.0,1e-06,1.2e-05
kernels,1000000,100,ioctl,1,1.7e-05,0.41,0.01,0.17,17.0,1e-06,1.7e-05
kernels,1000000,100,lseek,2,3.3e-05,0.79,0.02,0.33,16.5,2e-06,3.3e-05
kernels,1000000,100,madvise,1,1.7e-05,0.41,0.01,0.17,17.0,1e-06,1.7e-05
kernels,1000000,100,mmap,33,0.000871,20.83,0.33,8.71,26.393939393939394,3.3e-05,0.000871
kernels,1000000,100,mprotect,14,0.000283,6.77,0.14,2.83,20.214285714285715,1.4e-05,0.000283
kernels,1000000,100,munmap,16,0.000441,10.55,0.16,4.41,27.5625,1.6e-05,0.000441
kernels,1000000,100,newfstatat,4,7.2e-05,1.72,0.04,0.72,18.0,4e-06,7.2e-05
kernels,1000000,100,openat,18,0.00043,10.28,0.18,4.3,23.88888888888889,1.8e-05,0.00043
kernels,1000000,100,pread64,2,3.8e-05,0.91,0.02,0.38,19.0,2e-06,3.8e-05
kernels,1000000,100,prlimit64,1,1.3e-05,0.31,0.01,0.13,13.0,1e-06,1.3e-05
kernels,1000000,100,read,12,0.000309,7.39,0.12,3.09,25.75,1.2e-05,0.000309
kernels,1000000,100,rseq,1,1.7e-05,0.41,0.01,0.17,17.0,1e-06,1.7e-05
kernels,1000000,100,rt_sigaction,1,1.4e-05,0.33,0.01,0.14,14.0,1e-06,1.4e-05
kernels,1000000,100,rt_sigprocmask,3,0.000252,6.03,0.03,2.52,84.0,3e-06,0.000252
kernels,1000000,100,set_robust_list,1,1e-05,0.24,0.01,0.1,10.0,1e-06,1e-05
kernels,1000000,100,set_tid_address,1,1.8e-05,0.43,0.01,0.18,18.0,1e-06,1.8e-05
kernels,1000000,100,write,1,3.6e-05,0.86,0.01,0.36,36.0,1e-06,3.6e-05
kernels,1000000,5000,brk,9,2.2e-05,0.11,0.0018,0.0044,2.4444444444444446,9e-06,2.2e-05
kernels,1000000,5000,clone3,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
kernels,1000000,5000,close,13,9.4e-05,0.45,0.0026,0.0188,7.230769230769231,1.3e-05,9.4e-05
kernels,1000000,5000,execve,1,0.000103,0.49,0.0002,0.0206,103.0,1e-06,0.000103
kernels,1000000,5000,faccessat,1,1.4e-05,0.07,0.0002,0.0028,14.0,1e-06,1.4e-05
kernels,1000000,5000,fstat,14,0.000145,0.69,0.0028,0.029,10.357142857142858,1.4e-05,0.000145
kernels,1000000,5000,futex,9,0.018311,87.75,0.0018,3.6622,2034.5555555555557,9e-06,0.018311
kernels,1000000,5000,getrandom,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
kernels,1000000,5000,ioctl,1,2.1e-05,0.1,0.0002,0.0042,21.0,1e-06,2.1e-05
kernels,1000000,5000,lseek,2,0.0,0.0,0.0004,0.0,0.0,2e-06,0.0
kernels,1000000,5000,madvise,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
kernels,1000000,5000,mmap,34,0.000679,3.25,0.0068,0.1358,19.970588235294116,3.4e-05,0.000679
kernels,1000000,5000,mprotect,14,0.000136,0.65,0.0028,0.0272,9.714285714285714,1.4e-05,0.000136
kernels,1000000,5000,munmap,16,0.000921,4.41,0.0032,0.1842,57.5625,1.6e-05,0.000921
kernels,1000000,5000,newfstatat,4,0.0,0.0,0.0008,0.0,0.0,4e-06,0.0
kernels,1000000,5000,openat,18,0.000167,0.8,0.0036,0.0334,9.277777777777779,1.8e-05,0.000167
kernels,1000000,5000,pread64,2,6.4e-05,0.31,0.0004,0.0128,32.0,2e-06,6.4e-05
kernels,1000000,5000,prlimit64,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
kernels,1000000,5000,read,12,0.000136,0.65,0.0024,0.0272,11.333333333333334,1.2e-05,0.000136
kernels,1000000,5000,rseq,1,1.3e-05,0.06,0.0002,0.0026,13.0,1e-06,1.3e-05
kernels,1000000,5000,rt_sigaction,1,0.0,0.0,0.0002,0.0,0.0,1e-06,0.0
kernels,1000000,5000,rt_sigprocmask,3,0.0,0.0,0.0006,0.0,0.0,3e-06,0.0
kernels,1000000,5000,sched_yield,1,6e-06,0.03,0.0002,0.0012,6.0,1e-06,6e-06
kernels,1000000,5000,set_robust_list,1,2.1e-05,0.1,0.0002,0.0042,21.0,1e-06,2.1e-05
kernels,1000000,5000,set_tid_address,1,1.2e-05,0.06,0.0002,0.0024,12.0,1e-06,1.2e-05
kernels,1000000,5000,write,1,2e-06,0.01,0.0002,0.0004,2.0,1e-06,2e-06
kernels,1000000,10000,brk,14,0.000272,1.67,0.0014,0.0272,19.428571428571427,1.4e-05,0.000272
kernels,1000000,10000,clone3,1,3.9e-05,0.24,0.0001,0.0039,39.0,1e-06,3.9e-05
kernels,1000000,10000,close,13,0.000162,1.0,0.0013,0.0162,12.461538461538462,1.3e-05,0.000162
kernels,1000000,10000,execve,1,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
kernels,1000000,10000,faccessat,1,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
kernels,1000000,10000,fstat,14,0.000191,1.18,0.0014,0.0191,13.642857142857142,1.4e-05,0.000191
kernels,1000000,10000,futex,10,0.012609,77.57,0.001,1.2609,1260.9,1e-05,0.012609
kernels,1000000,10000,getrandom,1,1.7e-05,0.1,0.0001,0.0017,17.0,1e-06,1.7e-05
kernels,1000000,10000,ioctl,1,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
kernels,1000000,10000,lseek,2,2.5e-05,0.15,0.0002,0.0025,12.5,2e-06,2.5e-05
kernels,1000000,10000,madvise,1,1.5e-05,0.09,0.0001,0.0015,15.0,1e-06,1.5e-05
kernels,1000000,10000,mmap,35,0.001437,8.84,0.0035,0.1437,41.05714285714286,3.5e-05,0.001437
kernels,1000000,10000,mprotect,14,0.000435,2.68,0.0014,0.0435,31.071428571428573,1.4e-05,0.000435
kernels,1000000,10000,munmap,17,0.000336,2.07,0.0017,0.0336,19.764705882352942,1.7e-05,0.000336
kernels,1000000,10000,newfstatat,4,4.7e-05,0.29,0.0004,0.0047,11.75,4e-06,4.7e-05
kernels,1000000,10000,openat,18,0.000243,1.5,0.0018,0.0243,13.5,1.8e-05,0.000243
kernels,1000000,10000,pread64,2,2.8e-05,0.17,0.0002,0.0028,14.0,2e-06,2.8e-05
kernels,1000000,10000,prlimit64,1,1.4e-05,0.09,0.0001,0.0014,14.0,1e-06,1.4e-05
kernels,1000000,10000,read,12,0.000233,1.43,0.0012,0.0233,19.416666666666668,1.2e-05,0.000233
kernels,1000000,10000,rseq,1,1.6e-05,0.1,0.0001,0.0016,16.0,1e-06,1.6e-05
kernels,1000000,10000,rt_sigaction,1,1.1e-05,0.07,0.0001,0.0011,11.0,1e-06,1.1e-05
kernels,1000000,10000,rt_sigprocmask,3,8.9e-05,0.55,0.0003,0.0089,29.666666666666668,3e-06,8.9e-05
kernels,1000000,10000,set_robust_list,1,1.3e-05,0.08,0.0001,0.0013,13.0,1e-06,1.3e-05
kernels,1000000,10000,set_tid_address,1,2.2e-05,0.14,0.0001,0.0022,22.0,1e-06,2.2e-05
kernels,1000000,10000,write,1,0.0,0.0,0.0001,0.0,0.0,1e-06,0.0
kernels,1000000,50000,brk,62,0.000109,0.01,0.00124,0.00218,1.7580645161290323,6.2e-05,0.000109
kernels,1000000,50000,clone3,1,0.0,0.0,2e-05,0.0,0.0,1e-06,0.0
kernels,1000000,50000,close,13,0.000198,0.01,0.00026,0.00396,15.23076923076923,1.3e-05,0.000198
kernels,1000000,50000,execve,1,0.0,0.0,2e-05,0.0,0.0,1e-06,0.0
kernels,1000000,50000,faccessat,1,0.0,0.0,2e-05,0.0,0.0,1e-06,0.0
kernels,1000000,50000,fstat,14,0.000286,0.02,0.00028,0.00572,20.428571428571427,1.4e-05,0.000286
kernels,1000000,50000,futex,9,1.337612,99.58,0.00018,26.75224,148623.55555555556,9e-06,1.337612
kernels,1000000,50000,getrandom,1,1.3e-05,0.0,2e-05,0.00026,13.0,1e-06,1.3e-05
kernels,1000000,50000,ioctl,1,0.000126,0.01,2e-05,0.00252,126.0,1e-06,0.000126
kernels,1000000,50000,lseek,2,0.0,0.0,4e-05,0.0,0.0,2e-06,0.0
kernels,1000000,50000,madvise,1,0.0,0.0,2e-05,0.0,0.0,1e-06,0.0
kernels,1000000,50000,mmap,36,0.000674,0.05,0.00072,0.01348,18.72222222222222,3.6e-05,0.000674
kernels,1000000,50000,mprotect,14,0.000255,0.02,0.00028,0.0051,18.214285714285715,1.4e-05,0.000255
kernels,1000000,50000,munmap,18,0.003455,0.26,0.00036,0.0691,191.94444444444446,1.8e-05,0.003455
kernels,1000000,50000,newfstatat,4,0.0,0.0,8e-05,0.0,0.0,4e-06,0.0
kernels,1000000,50000,openat,18,0.000125,0.01,0.00036,0.0025,6.944444444444445,1.8e-05,0.000125
kernels,1000000,50000,pread64,2,0.000112,0.01,4e-05,0.00224,56.0,2e-06,0.000112
kernels,1000000,50000,prlimit64,1,1.5e-05,0.0,2e-05,0.0003,15.0,1e-06,1.5e-05
kernels,1000000,50000,read,12,7.9e-05,0.01,0.00024,0.00158,6.583333333333333,1.2e-05,7.9e-05
